age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
42,5,2,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,8,2,7,0,2,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,1,2,7,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,11,2,3,0,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,3,7,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,2,7,1,1,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,2,6,0,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,1,2,7,1,2,2,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,1,3,7,1,2,1,1,8,4,15,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,1,2,7,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,3,6,1,2,1,1,8,4,12,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,3,7,1,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
59,6,2,7,1,2,1,1,8,4,18,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,8,2,6,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,10,2,6,1,1,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,2,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,3,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,4,2,1,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,10,2,6,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,1,1,4,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
43,1,2,7,0,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,8,2,6,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
38,0,2,0,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,3,7,1,2,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,8,2,6,1,2,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,10,2,7,1,2,1,1,8,4,14,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,10,1,7,0,1,1,1,8,4,18,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,1,3,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,3,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
36,1,2,7,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,11,2,3,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,1,2,4,1,0,0,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
58,4,2,3,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
56,1,2,7,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
57,1,1,7,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
44,10,2,6,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,2,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,1
57,5,2,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,1,3,7,1,1,2,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
36,1,2,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,8,2,3,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
47,1,2,4,1,2,2,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,2,7,0,1,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
58,7,2,2,0,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,2,7,0,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,1
41,1,2,7,0,2,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,2,7,0,1,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
44,1,2,3,0,2,2,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,1
52,10,1,6,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,10,3,6,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
34,10,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,2,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,3,6,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
49,1,2,7,0,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,2,4,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,2,7,0,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,1,1,7,1,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,2,7,1,2,2,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,1,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,10,1,6,1,1,2,1,8,4,22,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
29,5,3,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,3,7,1,2,2,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
54,5,2,7,1,2,2,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,2,7,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,10,2,6,0,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,1,2,0,0,2,2,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,1,2,7,1,1,1,1,8,4,13,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
47,10,2,7,1,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
57,6,1,7,0,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
38,0,2,0,1,2,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,2,6,1,2,1,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,1,2,4,1,2,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,11,2,7,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,8,2,3,0,1,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,4,2,3,1,2,1,1,8,4,12,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
57,10,2,7,0,1,1,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,3,7,1,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,1,2,7,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,1,2,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,4,2,1,0,2,1,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,11,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,3,7,1,2,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,1,2,4,1,1,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
42,4,2,7,1,2,2,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,1
39,1,2,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,5,2,7,1,1,2,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
46,10,1,6,1,1,1,1,8,4,15,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
57,5,2,7,1,2,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,10,1,6,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,1,2,7,1,2,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,3,7,1,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,10,3,7,1,2,1,1,8,4,14,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
54,5,2,7,1,1,1,1,8,4,21,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
58,7,2,2,0,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
47,1,2,4,0,1,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,7,2,2,1,2,1,1,8,4,15,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
38,1,2,7,1,1,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,1
58,6,2,7,0,1,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,3,6,1,2,1,1,8,4,12,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,1,3,7,1,2,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,3,7,1,1,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,1,3,7,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
58,6,2,7,0,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
47,1,1,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
44,1,2,3,0,2,2,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
38,0,2,0,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,3,6,1,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
34,1,2,7,1,2,2,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,2,7,1,1,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,1,2,7,1,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
42,4,2,7,1,0,0,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,1,2,0,0,1,1,1,8,4,14,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
42,5,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,5,2,7,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,3,7,1,2,2,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,1,2,4,1,2,2,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,3,7,1,1,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,1,2,7,1,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
34,10,2,7,1,1,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,2,2,3,1,2,2,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
38,1,2,7,1,1,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,2,2,3,1,2,2,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,10,2,7,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,5,2,7,1,2,1,1,8,4,15,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,10,3,7,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,10,2,7,0,2,1,1,8,4,18,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
29,1,3,7,1,2,1,1,8,4,20,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,3,7,1,2,2,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,2,7,1,1,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,3,7,1,2,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
43,10,1,4,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,1,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,8,2,6,1,2,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,10,2,6,1,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,2,2,3,1,1,1,1,8,4,14,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,10,2,7,0,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,3,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,10,1,6,1,2,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,2,7,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
55,0,2,0,0,2,1,1,8,4,16,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,10,2,6,0,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
56,2,2,4,1,2,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,1,2,7,1,2,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,8,2,6,1,2,2,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,10,1,6,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
52,10,2,6,0,2,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,10,1,6,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,2,6,1,1,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,7,2,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,7,2,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
60,1,2,3,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,3,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,5,2,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,10,3,7,1,1,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,10,2,7,1,1,1,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
29,1,3,7,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,2,7,1,2,2,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,3,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
29,1,3,7,1,2,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,3,4,1,2,1,1,8,4,12,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,1,7,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,5,2,7,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
59,6,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,1,2,7,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,10,2,6,1,1,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,7,2,4,1,2,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
60,1,2,3,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,3,7,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,10,3,6,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,3,7,1,2,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,3,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,10,2,6,1,2,2,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,3,7,1,2,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,8,2,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,10,2,6,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,5,2,7,0,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,1,3,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,3,7,1,2,2,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,1,3,7,1,2,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,3,7,1,1,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
59,6,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
36,1,2,7,1,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,1,7,1,1,1,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
44,2,2,0,0,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
49,8,1,4,1,2,1,1,8,4,17,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
36,1,1,7,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,10,1,6,1,1,2,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
44,10,2,7,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
59,1,2,4,0,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
44,1,2,7,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
34,1,2,7,0,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,3,7,1,2,2,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
48,2,2,3,1,2,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,2,7,1,2,1,1,8,4,23,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,5,2,7,1,1,1,1,8,4,18,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,1,2,4,1,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,10,2,6,1,2,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,11,3,7,1,1,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
51,2,2,6,1,1,2,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,1,2,3,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
55,2,2,1,1,2,2,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
41,10,2,4,1,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
53,7,2,7,1,2,2,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
55,0,2,0,0,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
34,10,2,6,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,1,3,7,1,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,1,2,3,1,1,1,1,8,4,14,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,10,3,6,0,1,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,1,4,1,1,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,3,7,1,2,2,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
39,1,3,7,1,2,2,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,5,3,7,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,5,3,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
34,1,1,7,1,2,1,1,8,4,14,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,3,7,1,2,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,1,2,7,1,1,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
60,6,2,4,1,1,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
43,1,3,7,1,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,8,2,6,1,1,1,1,8,4,18,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,1,2,7,1,1,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,8,2,6,1,2,2,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
49,8,2,3,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
49,4,2,1,0,2,1,1,8,4,5,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
51,1,1,7,0,2,1,1,8,4,7,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,8,2,6,1,2,1,1,8,4,4,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
30,1,3,7,1,2,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,1
53,7,2,7,1,2,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,10,2,7,1,1,1,1,8,4,11,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
43,1,2,7,1,2,1,1,8,4,13,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
38,10,1,6,1,1,1,1,8,4,8,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
32,5,3,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,2,4,1,2,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
45,1,2,7,1,1,1,1,8,4,3,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
43,1,2,7,1,2,1,1,8,4,10,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
40,10,1,6,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
35,10,2,4,1,1,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,11,3,7,1,2,2,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
33,11,3,7,1,2,1,1,8,4,2,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
37,10,3,6,1,1,1,1,8,4,13,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
29,1,3,7,1,1,1,1,8,4,9,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
36,1,3,7,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
31,10,2,6,1,2,1,1,8,4,1,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
58,1,1,7,1,2,1,1,8,4,6,0,0,2,1.4,93.444,-36.1,4.962,5228.1,0
50,5,2,7,1,1,1,1,8,5,6,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
41,5,2,7,1,2,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
34,10,1,6,1,2,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
36,1,3,7,1,2,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
51,1,1,7,0,1,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
55,1,2,3,0,2,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
34,10,2,7,1,2,2,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
51,2,2,3,0,1,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
45,1,2,4,1,2,1,1,8,5,8,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
53,3,2,1,0,2,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
37,10,2,6,1,2,1,1,8,5,7,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
41,1,2,7,1,2,1,1,8,5,13,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
53,7,2,7,1,1,1,1,8,5,3,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
43,1,2,7,1,1,2,1,8,5,9,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
31,10,1,7,1,2,1,1,8,5,3,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
35,10,3,7,1,2,1,1,8,5,7,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
40,7,2,7,1,1,1,1,8,5,2,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
48,2,2,2,1,1,1,1,8,5,4,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
33,10,3,7,1,1,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
31,10,3,6,1,1,1,1,8,5,16,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
29,1,3,7,1,1,1,1,8,5,7,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
33,10,3,7,1,1,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
33,10,3,7,1,1,1,1,8,5,1,0,0,2,1.4,93.444,-36.1,4.963,5228.1,0
